PF08118	OG0016111	MDM31_MDM32	"GO:mitochondrion inheritance"	GO:0000001
PF07721	OG0015400	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0016775	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0016785	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0017551	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0017982	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0018044	TPR_4	"GO:identical protein binding"	GO:0042802
PF10473	OG0014918	CENP-F_leu_zip	"GO:protein homodimerization activity"	GO:0042803
PF10473	OG0016861	CENP-F_leu_zip	"GO:protein homodimerization activity"	GO:0042803
PF10473	OG0017042	CENP-F_leu_zip	"GO:protein homodimerization activity"	GO:0042803
PF10473	OG0017361	CENP-F_leu_zip	"GO:protein homodimerization activity"	GO:0042803
PF01335	OG0015400	DED	"GO:regulation of apoptotic process"	GO:0042981
PF15806	OG0016749	DUF4707	"GO:alpha-tubulin binding"	GO:0043014
PF01287	OG0015572	eIF-5a	"GO:ribosome binding"	GO:0043022
PF06005	OG0016861	ZapB	"GO:FtsZ-dependent cytokinesis"	GO:0043093
PF06005	OG0017042	ZapB	"GO:FtsZ-dependent cytokinesis"	GO:0043093
PF11807	OG0015155	UstYa	"GO:mycotoxin biosynthetic process"	GO:0043386
PF11807	OG0015157	UstYa	"GO:mycotoxin biosynthetic process"	GO:0043386
PF11807	OG0015160	UstYa	"GO:mycotoxin biosynthetic process"	GO:0043386
PF11807	OG0016408	UstYa	"GO:mycotoxin biosynthetic process"	GO:0043386
PF00547	OG0017260	Urease_gamma	"GO:urea catabolic process"	GO:0043419
PF00931	OG0015001	NB-ARC	"GO:ADP binding"	GO:0043531
PF00931	OG0015087	NB-ARC	"GO:ADP binding"	GO:0043531
PF00931	OG0015182	NB-ARC	"GO:ADP binding"	GO:0043531
PF00931	OG0015196	NB-ARC	"GO:ADP binding"	GO:0043531
PF00931	OG0016849	NB-ARC	"GO:ADP binding"	GO:0043531
PF00931	OG0017047	NB-ARC	"GO:ADP binding"	GO:0043531
PF00931	OG0018049	NB-ARC	"GO:ADP binding"	GO:0043531
PF02183	OG0016861	HALZ	"GO:sequence-specific DNA binding"	GO:0043565
PF02198	OG0017899	SAM_PNT	"GO:sequence-specific DNA binding"	GO:0043565
PF13404	OG0017309	HTH_AsnC-type	"GO:sequence-specific DNA binding"	GO:0043565
PF13404	OG0017410	HTH_AsnC-type	"GO:sequence-specific DNA binding"	GO:0043565
PF09507	OG0017069	CDC27	"GO:delta DNA polymerase complex"	GO:0043625
PF04176	OG0015685	TIP41	"GO:regulation of phosphoprotein phosphatase activity"	GO:0043666
PF04979	OG0016851	IPP-2	"GO:regulation of phosphoprotein phosphatase activity"	GO:0043666
PF01933	OG0018100	CofD	"GO:LPPG:FO 2-phospho-L-lactate transferase activity"	GO:0043743
PF01006	OG0017582	HCV_NS4a	"GO:virion component"	GO:0044423
PF17232	OG0014866	Pep1_7	"GO:innate immune response"	GO:0045087
PF00119	OG0015396	ATP-synt_A	"GO:proton-transporting ATP synthase complex, coupling factor F(o)"	GO:0045263
PF09228	OG0015204	Prok-TraM	"GO:negative regulation of transcription, DNA-templated"	GO:0045892
PF04769	OG0017089	MATalpha_HMGbox	"GO:positive regulation of mating-type specific transcription, DNA-templated"	GO:0045895
PF01287	OG0015572	eIF-5a	"GO:positive regulation of translational elongation"	GO:0045901
PF01287	OG0015572	eIF-5a	"GO:positive regulation of translational termination"	GO:0045905
PF19252	OG0014948	HIND	"GO:U4/U6 x U5 tri-snRNP complex"	GO:0046540
PF19252	OG0015071	HIND	"GO:U4/U6 x U5 tri-snRNP complex"	GO:0046540
PF01153	OG0018057	Glypican	"GO:anchored component of plasma membrane"	GO:0046658
PF09788	OG0017169	Tmemb_55A	"GO:phosphatidylinositol dephosphorylation"	GO:0046856
PF00080	OG0016860	Sod_Cu	"GO:metal ion binding"	GO:0046872
PF00465	OG0015194	Fe-ADH	"GO:metal ion binding"	GO:0046872
PF02069	OG0016590	Metallothio_Pro	"GO:metal ion binding"	GO:0046872
PF02655	OG0016905	ATP-grasp_3	"GO:metal ion binding"	GO:0046872
PF02915	OG0017462	Rubrerythrin	"GO:metal ion binding"	GO:0046872
PF01544	OG0015546	CorA	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF01544	OG0017293	CorA	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0014873	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0014894	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0014901	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0014906	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0014909	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0014911	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0015089	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0016432	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF02535	OG0016686	Zip	"GO:metal ion transmembrane transporter activity"	GO:0046873
PF04023	OG0017696	FeoA	"GO:transition metal ion binding"	GO:0046914
PF03179	OG0016594	V-ATPase_G	"GO:proton-transporting ATPase activity, rotational mechanism"	GO:0046961
PF02774	OG0015237	Semialdhyde_dhC	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0014902	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0014903	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0014904	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015118	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015135	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015138	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015142	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015183	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015613	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015724	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015739	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015743	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015753	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015755	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015756	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015759	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015762	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015769	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015780	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0015785	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0016451	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0016959	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0016966	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0016987	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0017020	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0017905	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018097	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018101	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018105	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018108	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018124	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018136	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF05699	OG0018137	Dimer_Tnp_hAT	"GO:protein dimerization activity"	GO:0046983
PF07730	OG0015440	HisKA_3	"GO:protein dimerization activity"	GO:0046983
PF02727	OG0015080	Cu_amine_oxidN2	"GO:quinone binding"	GO:0048038
PF02727	OG0015601	Cu_amine_oxidN2	"GO:quinone binding"	GO:0048038
PF09177	OG0017361	Syntaxin-6_N	"GO:Golgi vesicle transport"	GO:0048193
PF13851	OG0014918	GAS	"GO:cell motility"	GO:0048870
PF13851	OG0015489	GAS	"GO:cell motility"	GO:0048870
PF13851	OG0016861	GAS	"GO:cell motility"	GO:0048870
PF00732	OG0015152	GMC_oxred_N	"GO:flavin adenine dinucleotide binding"	GO:0050660
PF01565	OG0017510	FAD_binding_4	"GO:flavin adenine dinucleotide binding"	GO:0050660
PF01565	OG0017523	FAD_binding_4	"GO:flavin adenine dinucleotide binding"	GO:0050660
PF08031	OG0015490	BBE	"GO:flavin adenine dinucleotide binding"	GO:0050660
PF08491	OG0015205	SE	"GO:flavin adenine dinucleotide binding"	GO:0050660
PF08133	OG0015980	Nuclease_act	"GO:regulation of viral process"	GO:0050792
PF14862	OG0015923	Defensin_big	"GO:defense response to Gram-negative bacterium"	GO:0050829
PF14862	OG0015923	Defensin_big	"GO:defense response to Gram-positive bacterium"	GO:0050830
PF07174	OG0015583	FAP	"GO:extracellular matrix binding"	GO:0050840
PF03943	OG0017783	TAP_C	"GO:mRNA transport"	GO:0051028
PF01920	OG0014918	Prefoldin_2	"GO:unfolded protein binding"	GO:0051082
PF01920	OG0017361	Prefoldin_2	"GO:unfolded protein binding"	GO:0051082
PF01920	OG0017465	Prefoldin_2	"GO:unfolded protein binding"	GO:0051082
PF03938	OG0014921	OmpH	"GO:unfolded protein binding"	GO:0051082
PF03938	OG0014971	OmpH	"GO:unfolded protein binding"	GO:0051082
PF03938	OG0015015	OmpH	"GO:unfolded protein binding"	GO:0051082
PF09229	OG0016593	Aha1_N	"GO:chaperone binding"	GO:0051087
PF01770	OG0016941	Folate_carrier	"GO:vitamin transport"	GO:0051180
PF08702	OG0014921	Fib_alpha	"GO:protein polymerization"	GO:0051258
PF08702	OG0017747	Fib_alpha	"GO:protein polymerization"	GO:0051258
PF01763	OG0016603	Herpes_UL6	"GO:chromosome organization"	GO:0051276
PF02826	OG0015216	2-Hacid_dh_C	"GO:NAD binding"	GO:0051287
PF02826	OG0016988	2-Hacid_dh_C	"GO:NAD binding"	GO:0051287
PF03720	OG0017915	UDPG_MGDP_dh_C	"GO:NAD binding"	GO:0051287
PF03721	OG0017000	UDPG_MGDP_dh_N	"GO:NAD binding"	GO:0051287
PF04166	OG0016614	PdxA	"GO:NAD binding"	GO:0051287
PF07160	OG0014918	SKA1	"GO:cell division"	GO:0051301
PF11802	OG0014862	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0014951	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0015133	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0015222	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0015430	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0015491	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0015569	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0015734	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0016503	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0016944	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0017892	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF11802	OG0018093	CENP-K	"GO:kinetochore assembly"	GO:0051382
PF01155	OG0017169	HypA	"GO:protein maturation"	GO:0051604
PF01858	OG0015087	RB_A	"GO:regulation of cell cycle"	GO:0051726
PF15151	OG0017233	RGCC	"GO:regulation of cell cycle"	GO:0051726
PF00083	OG0016573	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0016574	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0016703	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0016818	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0016946	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0016961	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0017198	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0017324	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0017582	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00083	OG0018096	Sugar_tr	"GO:transmembrane transport"	GO:0055085
PF00324	OG0014943	AA_permease	"GO:transmembrane transport"	GO:0055085
PF00324	OG0016691	AA_permease	"GO:transmembrane transport"	GO:0055085
PF00324	OG0017764	AA_permease	"GO:transmembrane transport"	GO:0055085
PF00664	OG0015182	ABC_membrane	"GO:transmembrane transport"	GO:0055085
PF00854	OG0016749	PTR2	"GO:transmembrane transport"	GO:0055085
PF00860	OG0015454	Xan_ur_permease	"GO:transmembrane transport"	GO:0055085
PF01544	OG0015546	CorA	"GO:transmembrane transport"	GO:0055085
PF01544	OG0017293	CorA	"GO:transmembrane transport"	GO:0055085
PF02133	OG0014968	Transp_cyt_pur	"GO:transmembrane transport"	GO:0055085
PF02133	OG0015652	Transp_cyt_pur	"GO:transmembrane transport"	GO:0055085
PF02133	OG0015732	Transp_cyt_pur	"GO:transmembrane transport"	GO:0055085
PF02133	OG0016980	Transp_cyt_pur	"GO:transmembrane transport"	GO:0055085
PF02535	OG0014873	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0014894	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0014901	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0014906	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0014909	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0014911	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0015089	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0016432	Zip	"GO:transmembrane transport"	GO:0055085
PF02535	OG0016686	Zip	"GO:transmembrane transport"	GO:0055085
PF03137	OG0016055	OATP	"GO:transmembrane transport"	GO:0055085
PF03137	OG0017582	OATP	"GO:transmembrane transport"	GO:0055085
PF06422	OG0016672	PDR_CDR	"GO:transmembrane transport"	GO:0055085
PF06609	OG0016554	TRI12	"GO:transmembrane transport"	GO:0055085
PF06609	OG0016573	TRI12	"GO:transmembrane transport"	GO:0055085
PF06609	OG0017101	TRI12	"GO:transmembrane transport"	GO:0055085
PF07690	OG0016554	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0016573	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0016574	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0016748	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0016818	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0016946	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0017101	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0017198	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0017324	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0017423	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0017582	MFS_1	"GO:transmembrane transport"	GO:0055085
PF07690	OG0018096	MFS_1	"GO:transmembrane transport"	GO:0055085
PF08449	OG0017329	UAA	"GO:transmembrane transport"	GO:0055085
PF13520	OG0016691	AA_permease_2	"GO:transmembrane transport"	GO:0055085
PF13520	OG0016955	AA_permease_2	"GO:transmembrane transport"	GO:0055085
PF13520	OG0017342	AA_permease_2	"GO:transmembrane transport"	GO:0055085
PF13520	OG0017764	AA_permease_2	"GO:transmembrane transport"	GO:0055085
PF15806	OG0016749	DUF4707	"GO:cilium assembly"	GO:0060271
PF04418	OG0015936	DUF543	"GO:MICOS complex"	GO:0061617
PF04710	OG0016912	Pellino	"GO:ubiquitin protein ligase activity"	GO:0061630
PF12861	OG0017196	zf-ANAPC11	"GO:ubiquitin protein ligase activity"	GO:0061630
PF07426	OG0016557	Dynactin_p22	"GO:cytoskeleton-dependent cytokinesis"	GO:0061640
PF01153	OG0018057	Glypican	"GO:collagen-containing extracellular matrix"	GO:0062023
PF06644	OG0017476	ATP11	"GO:protein-containing complex assembly"	GO:0065003
PF15233	OG0016841	SYCE1	"GO:synaptonemal complex organization"	GO:0070193
PF16331	OG0014918	TolA_bind_tri	"GO:protein trimerization"	GO:0070206
PF16331	OG0015130	TolA_bind_tri	"GO:protein trimerization"	GO:0070206
PF16331	OG0017361	TolA_bind_tri	"GO:protein trimerization"	GO:0070206
PF02737	OG0016524	3HCDH_N	"GO:NAD+ binding"	GO:0070403
PF02737	OG0017000	3HCDH_N	"GO:NAD+ binding"	GO:0070403
PF10473	OG0014918	CENP-F_leu_zip	"GO:dynein complex binding"	GO:0070840
PF10473	OG0016861	CENP-F_leu_zip	"GO:dynein complex binding"	GO:0070840
PF10473	OG0017042	CENP-F_leu_zip	"GO:dynein complex binding"	GO:0070840
PF10473	OG0017361	CENP-F_leu_zip	"GO:dynein complex binding"	GO:0070840
PF10798	OG0015015	YmgB	"GO:cellular response to acidic pH"	GO:0071468
PF00150	OG0017013	Cellulase	"GO:organic substance metabolic process"	GO:0071704
PF04420	OG0016423	CHD5	"GO:tail-anchored membrane protein insertion into ER membrane"	GO:0071816
PF01494	OG0015205	FAD_binding_3	"GO:FAD binding"	GO:0071949
PF01494	OG0016500	FAD_binding_3	"GO:FAD binding"	GO:0071949
PF01494	OG0016581	FAD_binding_3	"GO:FAD binding"	GO:0071949
PF01494	OG0016848	FAD_binding_3	"GO:FAD binding"	GO:0071949
PF01494	OG0016996	FAD_binding_3	"GO:FAD binding"	GO:0071949
PF01494	OG0017000	FAD_binding_3	"GO:FAD binding"	GO:0071949
PF02049	OG0015539	FliE	"GO:bacterial-type flagellum-dependent cell motility"	GO:0071973
PF02049	OG0017982	FliE	"GO:bacterial-type flagellum-dependent cell motility"	GO:0071973
PF02050	OG0015015	FliJ	"GO:bacterial-type flagellum-dependent cell motility"	GO:0071973
PF16818	OG0015346	SLM4	"GO:Ragulator complex"	GO:0071986
PF08651	OG0015015	DASH_Duo1	"GO:mitotic spindle"	GO:0072686
PF01770	OG0016941	Folate_carrier	"GO:vitamin transmembrane transporter activity"	GO:0090482
PF16671	OG0017928	ACD	"GO:actin filament reorganization"	GO:0090527
PF06005	OG0016861	ZapB	"GO:cell septum assembly"	GO:0090529
PF06005	OG0017042	ZapB	"GO:cell septum assembly"	GO:0090529
PF15203	OG0016868	TMEM95	"GO:sperm plasma membrane"	GO:0097524
PF12861	OG0017196	zf-ANAPC11	"GO:cullin family protein binding"	GO:0097602
PF09096	OG0015280	Phage-tail_2	"GO:virus tail, baseplate"	GO:0098025
PF08018	OG0015712	Antimicrobial_1	"GO:defense response to other organism"	GO:0098542
PF00664	OG0015182	ABC_membrane	"GO:ABC-type transporter activity"	GO:0140359
PF19055	OG0017033	ABC2_membrane_7	"GO:ABC-type transporter activity"	GO:0140359
PF00012	OG0015731	HSP70	"GO:ATP-dependent protein folding chaperone"	GO:0140662
PF13476	OG0015182	AAA_23	"GO:ATP-dependent DNA damage sensor activity"	GO:0140664
PF13476	OG0017692	AAA_23	"GO:ATP-dependent DNA damage sensor activity"	GO:0140664
PF13476	OG0018055	AAA_23	"GO:ATP-dependent DNA damage sensor activity"	GO:0140664
PF03030	OG0016887	H_PPase	"GO:proton transmembrane transport"	GO:1902600
PF03030	OG0016888	H_PPase	"GO:proton transmembrane transport"	GO:1902600
PF03179	OG0016594	V-ATPase_G	"GO:proton transmembrane transport"	GO:1902600
PF12619	OG0016616	MCM2_N	"GO:negative regulation of DNA helicase activity"	GO:1905775
PF02592	OG0016954	Vut_1	"GO:queuosine salvage"	GO:1990397
PF06682	OG0014950	SARAF	"GO:regulation of store-operated calcium entry"	GO:2001256
PF06682	OG0016055	SARAF	"GO:regulation of store-operated calcium entry"	GO:2001256
PF06682	OG0016767	SARAF	"GO:regulation of store-operated calcium entry"	GO:2001256
